Departamento,Municipio,Grupo cultivo,Subgrupo,Cultivo,Año,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,670.0,370.0,1110.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,620.0,341.0,1364.0,4.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,7660.0,4659.0,16306.5,3.5,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,143.0,429.0,1716.0,4.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,630.0,1030.0,3090.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,ARROZ,2023,6660.0,10660.0,37310.0,3.5,TRANSITORIO
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2019,150.0,150.0,45.0,0.3,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2020,150.0,150.0,90.0,0.6,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2021,150.0,150.0,90.0,0.6,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2022,150.0,150.0,90.0,0.6,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2023,150.0,150.0,90.0,0.6,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CAÑA,2019,30.0,30.0,1800.0,60.0,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CAÑA,2020,40.0,30.0,1200.0,40.0,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CAÑA,2021,40.0,40.0,2400.0,60.0,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CAÑA,2022,40.0,40.0,2400.0,60.0,PERMANENTE
BOLÍVAR,ACHÍ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CAÑA,2023,40.0,40.0,2400.0,60.0,PERMANENTE
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2019,3300.0,3300.0,6600.0,2.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2019,80.0,80.0,200.0,2.5,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2020,4020.0,4020.0,10049.0,2.5,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2020,60.0,60.0,180.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2021,1338.0,1338.0,4014.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2021,3120.0,2258.0,6774.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2021,25.0,10.0,20.0,2.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2021,83.0,50.0,150.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2022,1338.0,1138.0,3414.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2022,3200.0,3050.0,9150.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2022,20.0,20.0,60.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2022,40.0,40.0,120.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2023,2150.0,2150.0,6450.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2023,2300.0,2300.0,6900.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2023,20.0,20.0,60.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,CEREALES,CEREALES,MAÍZ,2023,30.0,30.0,90.0,3.0,TRANSITORIO
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,MANGO,2019,30.0,30.0,360.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,MANGO,2020,30.0,30.0,360.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,MANGO,2021,30.0,30.0,360.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,MANGO,2022,30.0,30.0,360.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,MANGO,2023,30.0,30.0,360.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2019,45.0,45.0,675.0,15.0,TRANSITORIO
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2019,45.0,40.0,600.0,15.0,TRANSITORIO
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2020,60.0,60.0,1200.0,20.0,TRANSITORIO
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2021,60.0,60.0,1200.0,20.0,TRANSITORIO
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2022,60.0,60.0,1200.0,20.0,TRANSITORIO
BOLÍVAR,ACHÍ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2023,60.0,60.0,1200.0,20.0,TRANSITORIO
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2019,400.0,400.0,800.0,2.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2020,385.5,385.5,1927.5,5.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2021,285.5,285.5,1427.5,5.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2022,285.5,285.5,1427.5,5.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2023,285.5,285.5,1427.5,5.0,PERMANENTE
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2019,250.0,250.0,3000.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2019,100.0,100.0,1000.0,10.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,330.0,330.0,3960.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,100.0,100.0,1000.0,10.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,330.0,330.0,3960.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,285.0,228.0,2736.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,330.0,340.0,4080.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,130.0,231.0,2772.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,330.0,229.0,2748.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,130.0,330.0,3960.0,12.0,TRANSITORIO
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,ZAPOTE,2019,50.0,50.0,600.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,ZAPOTE,2020,50.0,50.0,600.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,ZAPOTE,2021,50.0,50.0,600.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,ZAPOTE,2022,50.0,50.0,600.0,12.0,PERMANENTE
BOLÍVAR,ACHÍ,FRUTALES,DEMÁS FRUTALES,ZAPOTE,2023,50.0,50.0,600.0,12.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2008,30.0,30.0,450.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2009,50.0,50.0,350.0,7.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2009,20.0,20.0,200.0,10.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2010,95.0,12.0,36.0,3.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2010,50.0,40.0,240.0,6.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2011,50.0,35.0,280.0,8.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2011,35.0,30.0,240.0,8.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2012,45.0,45.0,540.0,12.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2012,35.0,35.0,350.0,10.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2013,45.0,40.0,600.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,30.0,25.0,375.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,25.0,20.0,300.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2015,30.0,30.0,450.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2015,25.0,22.0,330.0,15.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2006,300.0,100.0,100.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2007,400.0,220.0,264.0,1.2,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2007,650.0,420.0,420.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2008,600.0,575.0,1150.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2008,620.0,575.0,1093.0,1.9,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2009,580.0,580.0,638.0,1.1,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2009,348.0,348.0,870.0,2.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2010,400.0,180.0,144.0,0.8,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2010,580.0,420.0,420.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2011,600.0,550.0,1100.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2011,580.0,580.0,1160.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2012,600.0,600.0,1500.0,2.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2012,560.0,560.0,1120.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2013,300.0,300.0,450.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2013,150.0,150.0,300.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2014,100.0,80.0,120.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2014,60.0,55.0,83.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2015,130.0,130.0,195.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2015,80.0,80.0,120.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2016,120.0,90.0,135.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2016,160.0,140.0,210.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2017,150.0,60.0,90.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2017,160.0,150.0,225.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2018,200.0,200.0,300.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2013,43.0,43.0,151.0,3.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2013,40.0,40.0,140.0,3.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2014,31.0,24.0,80.0,3.3,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2014,27.0,27.0,133.0,4.98,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2015,36.0,33.0,143.0,4.3,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,ARROZ,ARROZ,2015,34.0,33.0,156.0,4.79,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2007,20.0,0.0,0.0,,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2008,32.0,0.0,0.0,,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2009,20.0,10.0,3.0,0.3,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2010,20.0,10.0,2.0,0.2,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2011,20.0,20.0,12.0,0.6,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2012,20.0,20.0,16.0,0.8,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2013,20.0,20.0,10.0,0.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2014,20.0,20.0,10.0,0.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2015,20.0,20.0,8.0,0.4,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2016,20.0,20.0,8.0,0.4,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2017,20.0,0.0,0.0,,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,2018,20.0,0.0,0.0,,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2006,700.0,120.0,144.0,1.2,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2007,900.0,200.0,200.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2007,655.0,130.0,130.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2008,600.0,545.0,818.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2008,650.0,250.0,350.0,1.4,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2009,615.0,615.0,738.0,1.2,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2009,438.0,438.0,438.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2010,620.0,70.0,42.0,0.6,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2010,475.0,463.0,463.0,1.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2011,1235.0,980.0,1470.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2011,520.0,487.0,584.0,1.2,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2012,600.0,600.0,1200.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2012,600.0,600.0,1200.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2013,250.0,250.0,375.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2013,300.0,300.0,600.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2014,200.0,160.0,240.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2014,140.0,140.0,210.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2015,240.0,200.0,300.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2015,160.0,160.0,240.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2016,150.0,120.0,180.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2016,120.0,100.0,150.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2017,120.0,48.0,72.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2017,120.0,80.0,120.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,MAIZ,MAIZ,2018,150.0,150.0,225.0,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2007,20.0,20.0,80.0,4.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2008,28.0,27.0,81.0,3.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2009,27.0,27.0,54.0,2.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2010,27.0,27.0,28.0,1.04,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2011,100.0,50.0,200.0,4.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2012,150.0,150.0,750.0,5.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2013,150.0,150.0,825.0,5.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2014,100.0,80.0,440.0,5.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2015,100.0,100.0,400.0,4.0,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2016,100.0,100.0,550.0,5.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2017,100.0,100.0,550.0,5.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2018,100.0,100.0,550.0,5.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2007,500.0,100.0,500.0,5.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2008,500.0,280.0,1960.0,7.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2009,550.0,550.0,2750.0,5.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2010,560.0,245.0,735.0,3.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2011,300.0,296.0,2368.0,8.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2012,300.0,300.0,3000.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2013,140.0,140.0,1400.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2014,100.0,100.0,1000.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2015,120.0,110.0,1100.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2016,150.0,140.0,1400.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2017,80.0,40.0,400.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,TUBERCULOS Y PLATANOS,YUCA,YUCA,2018,100.0,100.0,1000.0,10.0,ANUAL
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2019,190.0,185.0,440.3,2.38,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2019,200.0,200.0,357.0,1.78,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2020,570.0,570.0,1356.6,2.38,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2020,600.0,600.0,1428.0,2.38,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2021,630.0,630.0,2713.2,4.31,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2021,600.0,600.0,1428.0,2.38,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2022,600.0,600.0,1500.0,2.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2022,650.0,600.0,1500.0,2.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2023,650.0,650.0,2784.6,4.28,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,ARROZ,2023,750.0,650.0,2784.6,4.28,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2019,20.0,20.0,12.0,0.6,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2020,20.0,20.0,12.0,0.6,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2021,20.0,20.0,12.0,0.6,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2022,20.0,20.0,10.0,0.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,CACAO,2023,20.0,20.0,10.0,0.5,PERMANENTE
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,MAÍZ,2019,170.0,165.0,330.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,MAÍZ,2019,140.0,135.0,202.5,1.5,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,MAÍZ,2020,680.0,680.0,1360.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,MAÍZ,2020,560.0,560.0,1120.0,2.0,TRANSITORIO
BOLÍVAR,ALTOS DEL ROSARIO,CEREALES,CEREALES,MAÍZ,2021,375.0,375.0,1125.0,3.0,TRANSITORIO
