,Codigo depto,Codigo mpio,Departamento,SUBREGION,Municipio,Grupo cultivo,Subgrupo cultivo,Cultivo,Año,Area sembrada,Area cosechada,Produccion,Rendimiento,Ciclo
3967,23,23350,CORDOBA,SAN JORGE,LA APARTADA,LEGUMINOSAS,HABICHUELA,HABICHUELA,2012,5.0,5.0,23.0,5.0,TRANSITORIO
3968,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2012,4.0,3.0,15.0,5.0,TRANSITORIO
3969,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,4.0,4.0,20.0,5.0,TRANSITORIO
3970,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,5.0,5.0,6.0,1.2,TRANSITORIO
3971,23,23350,CORDOBA,SAN JORGE,LA APARTADA,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,3.0,3.0,8.0,2.5,TRANSITORIO
3972,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,2.0,2.0,10.0,5.0,TRANSITORIO
3973,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,7.0,7.0,12.0,1.7,TRANSITORIO
3974,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,4.0,3.0,15.0,5.0,TRANSITORIO
3975,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2013,1.0,1.0,5.0,5.0,TRANSITORIO
3976,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,5.0,5.0,6.0,1.2,TRANSITORIO
3977,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,2.0,2.0,8.0,5.0,TRANSITORIO
3978,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,7.0,7.0,8.0,1.2,TRANSITORIO
3979,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,4.0,4.0,20.0,5.0,TRANSITORIO
3980,23,23350,CORDOBA,SAN JORGE,LA APARTADA,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,2.0,2.0,2.0,1.0,TRANSITORIO
3981,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2014,1.0,1.0,5.0,5.0,TRANSITORIO
3982,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,7.0,7.0,8.0,1.2,TRANSITORIO
3983,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,5.0,5.0,6.0,1.2,TRANSITORIO
3984,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,2.0,2.0,8.0,5.0,TRANSITORIO
3985,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,4.0,4.0,20.0,5.0,TRANSITORIO
3986,23,23350,CORDOBA,SAN JORGE,LA APARTADA,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,2.0,2.0,2.0,1.0,TRANSITORIO
3987,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,2.0,2.0,2.0,1.2,TRANSITORIO
3988,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2015,2.0,2.0,10.0,5.0,TRANSITORIO
3989,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2016,8.0,8.0,11.0,1.4,TRANSITORIO
3990,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2016,5.0,5.0,6.0,1.2,TRANSITORIO
3991,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2016,2.0,2.0,8.0,5.0,TRANSITORIO
3992,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2016,3.0,3.0,3.0,1.2,TRANSITORIO
3993,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2016,2.0,2.0,10.0,5.0,TRANSITORIO
3994,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2017,8.0,8.0,40.0,5.0,TRANSITORIO
3995,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2017,5.0,2.0,2.0,1.2,TRANSITORIO
3996,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2017,2.0,2.0,8.0,5.0,TRANSITORIO
3997,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2017,2.0,2.0,10.0,5.0,TRANSITORIO
3998,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2018,8.0,8.0,41.0,5.0,TRANSITORIO
3999,23,23162,CORDOBA,SINU MEDIO,CERETE,LEGUMINOSAS,HABICHUELA,HABICHUELA,2018,5.0,5.0,6.0,1.2,TRANSITORIO
4000,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,LEGUMINOSAS,HABICHUELA,HABICHUELA,2018,2.0,2.0,10.0,5.0,TRANSITORIO
4001,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,OLEAGINOSAS,HIGUERILLA,HIGUERILLA,2008,2.0,2.0,7.0,3.5,PERMANENTE
4002,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,OLEAGINOSAS,HIGUERILLA,HIGUERILLA,2013,12.0,0.0,0.0,0.0,PERMANENTE
4003,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,OLEAGINOSAS,HIGUERILLA,HIGUERILLA,2014,8.0,0.0,0.0,0.0,PERMANENTE
4004,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2009,30.0,19.0,57.0,3.0,TRANSITORIO
4005,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2010,20.0,18.0,54.0,3.0,TRANSITORIO
4006,13,13001,BOLIVAR,DIQUE BOLIVARENSE,CARTAGENA DE INDIAS,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2011,20.0,20.0,136.0,6.8,TRANSITORIO
4007,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2011,10.0,7.0,21.0,3.0,TRANSITORIO
4008,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2011,87.0,68.0,340.0,5.0,TRANSITORIO
4009,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2011,104.0,78.0,390.0,5.0,TRANSITORIO
4010,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2011,38.0,38.0,456.0,12.0,TRANSITORIO
4011,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,10.0,9.0,27.0,3.0,TRANSITORIO
4012,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,87.0,68.0,340.0,5.0,TRANSITORIO
4013,23,23464,CORDOBA,BAJO SINU,MOMIL,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,3.0,3.0,11.0,4.0,TRANSITORIO
4014,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,10.0,10.0,30.0,3.0,TRANSITORIO
4015,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,104.0,78.0,390.0,5.0,TRANSITORIO
4016,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2012,30.0,30.0,300.0,10.0,TRANSITORIO
4017,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,11.0,11.0,33.0,3.0,TRANSITORIO
4018,23,23678,CORDOBA,SINU MEDIO,SAN CARLOS,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,50.0,50.0,1500.0,30.0,TRANSITORIO
4019,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,35.0,30.0,150.0,5.0,TRANSITORIO
4020,23,23300,CORDOBA,BAJO SINU,COTORRA,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,6.0,5.0,90.0,18.0,TRANSITORIO
4021,23,23464,CORDOBA,BAJO SINU,MOMIL,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,3.0,3.0,10.0,4.0,TRANSITORIO
4022,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,11.0,11.0,33.0,3.0,TRANSITORIO
4023,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,50.0,43.0,215.0,5.0,TRANSITORIO
4024,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2013,23.0,23.0,230.0,10.0,TRANSITORIO
4025,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,13.0,13.0,39.0,3.0,TRANSITORIO
4026,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,40.0,35.0,175.0,5.0,TRANSITORIO
4027,23,23678,CORDOBA,SINU MEDIO,SAN CARLOS,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,40.0,35.0,700.0,20.0,TRANSITORIO
4028,23,23300,CORDOBA,BAJO SINU,COTORRA,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,6.0,5.0,90.0,18.0,TRANSITORIO
4029,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,12.0,12.0,36.0,3.0,TRANSITORIO
4030,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,85.0,78.0,390.0,5.0,TRANSITORIO
4031,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2014,15.0,15.0,150.0,10.0,TRANSITORIO
4032,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,13.0,13.0,39.0,3.0,TRANSITORIO
4033,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,30.0,22.0,110.0,5.0,TRANSITORIO
4034,23,23300,CORDOBA,BAJO SINU,COTORRA,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,4.0,4.0,35.0,10.0,TRANSITORIO
4035,23,23464,CORDOBA,BAJO SINU,MOMIL,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,1.0,1.0,2.0,4.0,TRANSITORIO
4036,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,13.0,13.0,39.0,3.0,TRANSITORIO
4037,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,80.0,72.0,288.0,4.0,TRANSITORIO
4038,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2015,8.0,8.0,60.0,8.0,TRANSITORIO
4039,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2016,8.0,8.0,64.0,8.0,TRANSITORIO
4040,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2016,20.0,15.0,60.0,4.0,TRANSITORIO
4041,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2016,8.0,8.0,24.0,3.0,TRANSITORIO
4042,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2016,20.0,18.0,72.0,4.0,TRANSITORIO
4043,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2016,8.0,8.0,62.0,7.5,TRANSITORIO
4044,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,10.0,9.0,27.0,3.0,TRANSITORIO
4045,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,30.0,25.0,100.0,4.0,TRANSITORIO
4046,23,23678,CORDOBA,SINU MEDIO,SAN CARLOS,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,10.0,9.0,270.0,30.0,TRANSITORIO
4047,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,10.0,9.0,27.0,3.0,TRANSITORIO
4048,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,30.0,20.0,80.0,4.0,TRANSITORIO
4049,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2017,5.0,5.0,40.0,8.0,TRANSITORIO
4050,13,13780,BOLIVAR,DEPRESION MOMPOSINA,TALAIGUA NUEVO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2018,20.0,20.0,60.0,3.0,TRANSITORIO
4051,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2018,40.0,40.0,160.0,4.0,TRANSITORIO
4052,23,23678,CORDOBA,SINU MEDIO,SAN CARLOS,HORTALIZAS,HORTALIZAS VARIAS,HORTALIZAS VARIAS,2018,10.0,10.0,321.0,30.94,TRANSITORIO
4053,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2014,70.0,0.0,0.0,0.0,PERMANENTE
4054,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2015,72.0,0.0,0.0,0.0,PERMANENTE
4055,13,13836,BOLIVAR,DIQUE BOLIVARENSE,TURBACO,OLEAGINOSAS,JATROPHA,JATROPHA,2015,48.0,0.0,0.0,0.0,PERMANENTE
4056,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2016,60.0,0.0,0.0,0.0,PERMANENTE
4057,13,13836,BOLIVAR,DIQUE BOLIVARENSE,TURBACO,OLEAGINOSAS,JATROPHA,JATROPHA,2016,48.0,0.0,0.0,0.0,PERMANENTE
4058,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2017,60.0,60.0,120.0,2.0,PERMANENTE
4059,13,13836,BOLIVAR,DIQUE BOLIVARENSE,TURBACO,OLEAGINOSAS,JATROPHA,JATROPHA,2017,24.0,0.0,0.0,0.0,PERMANENTE
4060,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2018,60.0,60.0,120.0,2.0,PERMANENTE
4061,13,13836,BOLIVAR,DIQUE BOLIVARENSE,TURBACO,OLEAGINOSAS,JATROPHA,JATROPHA,2018,24.0,0.0,0.0,0.0,PERMANENTE
4062,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2007,18.0,0.0,0.0,0.0,PERMANENTE
4063,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2007,11.0,11.0,154.0,14.0,PERMANENTE
4064,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2007,10.0,10.0,200.0,20.0,PERMANENTE
4065,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,CITRICOS,LIMON,2007,3.0,3.0,65.0,21.67,PERMANENTE
4066,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2008,18.0,18.0,360.0,20.0,PERMANENTE
4067,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2008,11.0,11.0,154.0,14.0,PERMANENTE
4068,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2008,15.0,10.0,200.0,20.0,PERMANENTE
4069,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,CITRICOS,LIMON,2008,3.0,3.0,65.0,21.67,PERMANENTE
4070,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2008,1.0,0.0,0.0,0.0,PERMANENTE
4071,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2009,40.0,40.0,400.0,10.0,PERMANENTE
4072,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2009,18.0,18.0,360.0,20.0,PERMANENTE
4073,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2009,11.0,11.0,154.0,14.0,PERMANENTE
4074,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2009,25.0,20.0,300.0,15.0,PERMANENTE
4075,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2009,13.0,0.0,0.0,0.0,PERMANENTE
4076,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,CITRICOS,LIMON,2009,3.0,3.0,55.0,22.0,PERMANENTE
4077,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2009,1.0,0.0,0.0,0.0,PERMANENTE
4078,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2010,40.0,40.0,390.0,9.75,PERMANENTE
4079,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2010,23.0,23.0,460.0,20.0,PERMANENTE
4080,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2010,11.0,11.0,140.0,12.73,PERMANENTE
4081,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2010,25.0,25.0,375.0,15.0,PERMANENTE
4082,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2010,7.0,5.0,1.0,0.2,PERMANENTE
4083,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2010,1.0,0.0,0.0,0.0,PERMANENTE
4084,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,FRUTALES,CITRICOS,LIMON,2011,60.0,60.0,720.0,12.0,PERMANENTE
4085,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2011,40.0,40.0,400.0,10.0,PERMANENTE
4086,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2011,23.0,23.0,460.0,20.0,PERMANENTE
4087,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2011,11.0,11.0,154.0,14.0,PERMANENTE
4088,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2011,25.0,22.0,290.0,13.18,PERMANENTE
4089,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,CITRICOS,LIMON,2011,13.0,13.0,26.0,2.0,PERMANENTE
4090,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2011,5.0,5.0,2.0,0.4,PERMANENTE
4091,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2011,1.0,0.0,1.0,1.5,PERMANENTE
4092,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,FRUTALES,CITRICOS,LIMON,2012,60.0,60.0,720.0,12.0,PERMANENTE
4093,13,13683,BOLIVAR,DIQUE BOLIVARENSE,SANTA ROSA,FRUTALES,CITRICOS,LIMON,2012,26.0,15.0,180.0,12.0,PERMANENTE
4094,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2012,20.0,20.0,200.0,10.0,PERMANENTE
4095,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2012,19.0,19.0,355.0,18.68,PERMANENTE
4096,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2012,11.0,11.0,154.0,14.0,PERMANENTE
4097,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,CITRICOS,LIMON,2012,15.0,13.0,26.0,2.0,PERMANENTE
4098,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2012,9.0,7.0,7.0,1.0,PERMANENTE
4099,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2012,7.0,5.0,10.0,2.0,PERMANENTE
4100,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,CITRICOS,LIMON,2012,5.0,5.0,59.0,13.0,PERMANENTE
4101,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,FRUTALES,CITRICOS,LIMON,2013,60.0,60.0,720.0,12.0,PERMANENTE
4102,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2013,21.0,20.0,200.0,10.0,PERMANENTE
4103,13,13683,BOLIVAR,DIQUE BOLIVARENSE,SANTA ROSA,FRUTALES,CITRICOS,LIMON,2013,20.0,10.0,100.0,10.0,PERMANENTE
4104,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2013,20.0,19.0,355.0,18.68,PERMANENTE
4105,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2013,11.0,11.0,154.0,14.0,PERMANENTE
4106,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,CITRICOS,LIMON,2013,10.0,10.0,80.0,8.0,PERMANENTE
4107,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2013,9.0,7.0,7.0,1.0,PERMANENTE
4108,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2013,7.0,5.0,10.0,2.0,PERMANENTE
4109,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,FRUTALES,CITRICOS,LIMON,2014,60.0,60.0,720.0,12.0,PERMANENTE
4110,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2014,21.0,20.0,200.0,10.0,PERMANENTE
4111,13,13683,BOLIVAR,DIQUE BOLIVARENSE,SANTA ROSA,FRUTALES,CITRICOS,LIMON,2014,20.0,20.0,200.0,10.0,PERMANENTE
4112,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2014,17.0,15.0,135.0,9.0,PERMANENTE
4113,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,FRUTALES,CITRICOS,LIMON,2014,3.0,3.0,42.0,14.0,PERMANENTE
4114,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,CITRICOS,LIMON,2014,10.0,10.0,80.0,8.0,PERMANENTE
4115,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,CITRICOS,LIMON,2014,9.0,7.0,7.0,1.0,PERMANENTE
4116,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,CITRICOS,LIMON,2014,7.0,7.0,7.0,1.0,PERMANENTE
4117,13,13222,BOLIVAR,DIQUE BOLIVARENSE,CLEMENCIA,FRUTALES,CITRICOS,LIMON,2015,30.0,30.0,360.0,12.0,PERMANENTE
4118,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,FRUTALES,CITRICOS,LIMON,2015,21.0,21.0,216.0,10.3,PERMANENTE
4119,13,13683,BOLIVAR,DIQUE BOLIVARENSE,SANTA ROSA,FRUTALES,CITRICOS,LIMON,2015,20.0,15.0,105.0,7.0,PERMANENTE
4120,13,13838,BOLIVAR,DIQUE BOLIVARENSE,TURBANA,FRUTALES,CITRICOS,LIMON,2015,15.0,15.0,150.0,10.0,PERMANENTE
