Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023A,1500.00,0.00,0.00,0.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,1600.00,2200.00,4400.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23466,Montelíbano,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2019,2019,299.00,264.00,158.40,0.60,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23466,Montelíbano,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2020,2020,299.00,272.00,163.20,0.60,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23466,Montelíbano,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,339.00,289.00,173.40,0.60,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23466,Montelíbano,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,299.00,289.00,173.40,0.60,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23466,Montelíbano,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2023,2023,479.00,289.00,173.40,0.60,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,400.00,390.00,585.00,1.50,Transitorio,En fresco,1010497,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,250.00,240.00,360.00,1.50,Transitorio,En fresco,1010497,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,350.00,350.00,525.00,1.50,Transitorio,En fresco,1010497,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,400.00,350.00,525.00,1.50,Transitorio,En fresco,1010497,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,300.00,280.00,420.00,1.50,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,300.00,100.00,150.00,1.50,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,250.00,50.00,75.00,1.50,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,250.00,410.00,615.00,1.50,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,260.00,0.00,0.00,0.00,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,260.00,416.00,624.00,1.50,Transitorio,Grano seco,1010402,Zea mays
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2019,2019A,150.00,140.00,2100.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2020,2020A,230.00,230.00,3450.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,130.00,120.00,1800.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022A,80.00,102.00,1530.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,0.00,8.00,120.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023A,75.00,70.00,1050.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023B,0.00,7.50,112.50,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2019,2019A,25.00,24.00,96.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2019,2019B,30.00,30.00,120.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020A,20.00,20.00,80.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020B,20.00,15.00,60.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2021,2021A,22.00,21.00,84.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2021,2021B,25.00,15.00,60.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2022,2022A,26.00,25.00,100.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2022,2022B,30.00,15.00,60.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2023,2023A,30.00,0.00,0.00,0.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2023,2023B,35.00,58.00,232.00,4.00,Transitorio,En fresco,1059900,No aplica
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019B,100.00,98.00,1960.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020B,85.00,80.00,1600.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021B,90.00,70.00,1400.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,70.00,45.00,900.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23466,Montelíbano,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023B,60.00,48.00,960.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
23,Córdoba,23466,Montelíbano,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,338.00,338.00,2028.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23466,Montelíbano,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,314.00,288.00,1728.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23466,Montelíbano,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,134.00,84.00,504.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23466,Montelíbano,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,114.00,64.00,384.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23466,Montelíbano,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,234.00,54.00,324.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,500.00,480.00,4800.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,400.00,400.00,4000.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,410.00,400.00,4000.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,415.00,380.00,3800.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,0.00,42.00,420.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,450.00,373.00,3730.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23466,Montelíbano,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,0.00,135.00,1350.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2019,2019A,300.00,298.00,1192.00,4.00,Transitorio,En fresco,1050200,Cucurbita maxima
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2020,2020A,500.00,470.00,10810.00,23.00,Transitorio,En fresco,1050200,Cucurbita maxima
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2021,2021A,65.00,62.00,682.00,11.00,Transitorio,En fresco,1050200,Cucurbita maxima
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022A,75.00,75.00,825.00,11.00,Transitorio,En fresco,1050200,Cucurbita maxima
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2023,2023A,83.00,78.00,858.00,11.00,Transitorio,En fresco,1050200,Cucurbita maxima
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019A,14.00,12.00,72.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019B,12.00,10.00,60.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2020,2020A,25.00,22.00,121.00,5.50,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2020,2020B,20.00,18.00,108.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2021,2021A,30.00,27.00,162.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2021,2021B,15.00,13.00,78.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,37.00,35.00,210.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,18.00,16.00,96.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023A,46.00,42.00,252.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023B,40.00,40.00,240.00,6.00,Transitorio,En fresco,1050300,Capsicum L.
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2019,2019B,15.00,12.00,36.00,3.00,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2020,2020B,20.00,18.00,27.00,1.50,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2021,2021B,18.00,16.00,24.00,1.50,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2022,2022A,0.00,16.00,24.00,1.50,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2022,2022B,20.00,0.00,0.00,0.00,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2023,2023A,0.00,18.00,27.00,1.50,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2023,2023B,10.00,0.00,0.00,0.00,Transitorio,Grano o almendra,1070100,Sesamum orientale
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2019,2019B,408.30,408.30,286.00,0.70,Transitorio,Algodón semilla,1030100,Gossypium sp.
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2020,2020B,75.00,75.00,58.00,0.77,Transitorio,Algodón semilla,1030100,Gossypium sp.
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019A,600.00,580.00,1276.00,2.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2019,2019A,1600.00,1580.00,5640.60,3.57,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019B,300.00,280.00,616.00,2.20,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2019,2019B,400.00,370.00,1320.90,3.57,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020A,450.00,140.00,449.82,3.21,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano mecanizado,2020,2020A,350.00,350.00,1457.75,4.16,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2020,2020A,740.00,740.00,3082.10,4.16,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020B,310.00,300.00,963.90,3.21,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2020,2020B,664.00,655.00,2728.08,4.16,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,320.00,315.00,1012.10,3.21,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano mecanizado,2021,2021A,340.00,340.00,1416.10,4.16,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2021,2021A,540.00,540.00,2249.10,4.16,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,180.00,178.00,498.40,2.80,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2021,2021B,240.00,238.00,952.00,4.00,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,400.00,380.00,1026.00,2.70,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022A,420.00,400.00,1520.00,3.80,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2022,2022A,650.00,640.00,2624.00,4.10,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,200.00,180.00,486.00,2.70,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2022,2022B,300.00,280.00,1148.00,4.10,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023A,430.00,410.00,1107.00,2.70,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023A,450.00,430.00,1634.00,3.80,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2023,2023A,670.00,640.00,2688.00,4.20,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,470.00,470.00,1269.00,2.70,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
23,Córdoba,23001,Montería,Cereales,Cereales,Arroz,Arroz riego,2023,2023B,620.00,620.00,2604.00,4.20,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2019,2019A,90.00,80.00,160.00,2.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2019,2019B,60.00,57.00,114.00,2.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2020,2020A,70.00,70.00,1120.00,16.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2020,2020B,70.00,67.00,201.00,3.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2021,2021A,80.00,77.00,1232.00,16.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2021,2021B,60.00,55.00,825.00,15.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022A,80.00,78.00,1248.00,16.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,60.00,55.00,825.00,15.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2023,2023A,98.00,93.00,1488.00,16.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2023,2023B,35.00,35.00,560.00,16.00,Transitorio,En fresco,1050800,Solanum melongena
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2019,2019,32.00,22.00,11.00,0.50,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2020,2020,47.00,32.00,16.00,0.50,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,54.00,47.00,23.50,0.50,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,61.00,54.00,27.00,0.50,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23001,Montería,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2023,2023,61.00,54.00,27.00,0.50,Permanente,Grano seco,2030200,Theobrama cacao
23,Córdoba,23001,Montería,Frutales,Aráceas,Coco,Coco,2019,2019,350.00,330.00,1485.00,4.50,Permanente,En fresco,2041900,Cocos nucifera
23,Córdoba,23001,Montería,Frutales,Aráceas,Coco,Coco,2020,2020,375.00,350.00,1575.00,4.50,Permanente,En fresco,2041900,Cocos nucifera
23,Córdoba,23001,Montería,Frutales,Aráceas,Coco,Coco,2021,2021,395.00,375.00,1687.50,4.50,Permanente,En fresco,2041900,Cocos nucifera
23,Córdoba,23001,Montería,Frutales,Aráceas,Coco,Coco,2022,2022,475.00,395.00,1777.50,4.50,Permanente,En fresco,2041900,Cocos nucifera
23,Córdoba,23001,Montería,Frutales,Aráceas,Coco,Coco,2023,2023,475.00,395.00,1777.50,4.50,Permanente,En fresco,2041900,Cocos nucifera
23,Córdoba,23001,Montería,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019B,200.00,180.00,720.00,4.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
23,Córdoba,23001,Montería,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020B,200.00,185.00,740.00,4.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
23,Córdoba,23001,Montería,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,195.00,193.00,772.00,4.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
23,Córdoba,23001,Montería,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,200.00,190.00,760.00,4.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
23,Córdoba,23001,Montería,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,120.00,120.00,216.00,1.80,Transitorio,Grano seco,1060200,Phaseolus vulgaris
23,Córdoba,23001,Montería,Frutales,Mirtáceas,Guayaba,Guayaba,2019,2019,96.00,86.00,860.00,10.00,Permanente,En fresco,2043000,Psidium guajava
23,Córdoba,23001,Montería,Frutales,Mirtáceas,Guayaba,Guayaba,2020,2020,111.00,96.00,960.00,10.00,Permanente,En fresco,2043000,Psidium guajava
