codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregacion_cultivo,año,periodo,area_sembrada,area_cosechada,produccion,rendimiento,ciclo_cultivo
13,Bolívar,13160,Cantagallo,Forestales,Caucho,Caucho,Caucho,2016,2016,9.0,0.0,0.0,0.0,Permanente
13,Bolívar,13160,Cantagallo,Forestales,Caucho,Caucho,Caucho,2017,2017,9.0,0.0,0.0,0.0,Permanente
13,Bolívar,13160,Cantagallo,Forestales,Caucho,Caucho,Caucho,2018,2018,9.0,0.0,0.0,0.0,Permanente
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,520.0,480.0,960.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,560.0,390.0,585.0,1.5,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,650.0,520.0,910.0,1.75,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,540.0,450.0,675.0,1.5,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,300.0,240.0,288.0,1.2,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,650.0,630.0,1260.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,680.0,620.0,1240.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,620.0,346.0,692.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,700.0,300.0,360.0,1.2,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,380.0,300.0,450.0,1.5,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011B,420.0,360.0,360.0,1.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,200.0,200.0,360.0,1.8,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,450.0,450.0,900.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,250.0,250.0,500.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,550.0,550.0,1100.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,250.0,250.0,500.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,250.0,250.0,500.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,240.0,200.0,400.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,250.0,155.0,279.0,1.8,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,254.0,212.0,449.0,2.12,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,255.0,158.0,291.0,1.84,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,400.0,350.0,700.0,2.0,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017B,350.0,350.0,543.0,1.55,Transitorio
13,Bolívar,13160,Cantagallo,Cereales,Maiz,Maíz,Maiz Tradicional,2018,2018A,400.0,400.0,620.0,1.55,Transitorio
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2007,2007,560.0,350.0,1295.0,3.7,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2008,2008,588.0,357.0,1357.0,3.8,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2009,2009,625.0,540.0,2106.0,3.9,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2010,2010,729.0,575.0,2273.0,3.95,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2011,2011,1443.0,588.0,2293.0,3.9,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2012,2012,1283.0,813.0,3171.0,3.9,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2013,2013,883.0,883.0,3444.0,3.9,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2014,2014,883.0,883.0,3444.0,3.9,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2015,2015,863.0,863.0,2563.0,2.97,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2016,2016,915.0,915.0,2324.0,2.54,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2017,2017,400.0,400.0,959.0,2.4,Permanente
13,Bolívar,13160,Cantagallo,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2018,2018,400.0,400.0,1055.0,2.64,Permanente
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Platano,Plátano,Platano,2010,2010,100.0,100.0,500.0,5.0,Permanente
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Platano,Plátano,Platano,2011,2011,100.0,100.0,500.0,5.0,Permanente
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2007,2007,420.0,350.0,2800.0,8.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2008,2008,480.0,260.0,1560.0,6.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2009,2009,500.0,460.0,3220.0,7.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2010,2010,850.0,606.0,4242.0,7.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2011,2011,360.0,220.0,1320.0,6.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2012,2012,450.0,450.0,4500.0,10.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2013,2013,500.0,500.0,4000.0,8.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2014,2014,500.0,500.0,4000.0,8.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2015,2015,550.0,450.0,3600.0,8.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2016,2016,545.0,446.0,3528.0,7.92,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2017,2017,650.0,600.0,6000.0,10.0,Anual
13,Bolívar,13160,Cantagallo,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2018,2018,650.0,650.0,6500.0,10.0,Anual
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2012,2012B,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2013,2013B,4.0,4.0,8.0,1.9,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2014,2014B,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2015,2015B,2.0,2.0,4.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2016,2016B,3.0,3.0,6.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Aji,Ají,Aji Dulce,2017,2017B,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2006,2006B,50.0,50.0,170.0,3.4,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2007,2007A,20.0,20.0,40.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2007,2007B,50.0,47.0,94.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008A,20.0,18.0,36.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008B,50.0,45.0,90.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2009,2009A,20.0,18.0,36.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2009,2009B,60.0,52.0,104.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010A,25.0,20.0,40.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010B,60.0,42.0,63.0,1.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2011,2011A,15.0,13.0,26.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012A,15.0,15.0,45.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013A,13.0,13.0,39.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013B,300.0,300.0,900.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014A,10.0,7.0,14.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014B,50.0,50.0,100.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015A,3.0,0.0,0.0,0.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015B,50.0,0.0,0.0,0.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016A,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017A,5.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017B,75.0,73.0,219.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Manual,2018,2018A,15.0,15.0,45.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2011,2011B,250.0,180.0,540.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2012,2012B,280.0,280.0,840.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2016,2016B,153.0,143.0,480.0,3.36,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2011,2011B,5.0,3.0,24.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2012,2012A,6.0,5.0,40.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2012,2012B,5.0,5.0,40.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2013,2013A,5.0,5.0,39.0,7.8,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2013,2013B,5.0,5.0,40.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2014,2014A,5.0,5.0,35.0,7.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2014,2014B,5.0,5.0,40.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2015,2015A,5.0,5.0,20.0,4.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2015,2015B,5.0,5.0,40.0,8.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2016,2016A,4.0,3.0,9.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2016,2016B,6.0,5.0,30.0,6.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2017,2017A,4.0,4.0,10.0,2.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2017,2017B,6.0,5.0,30.0,6.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Berenjena,Berenjena,Berenjena,2018,2018A,6.0,6.0,36.0,6.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Otros Permanentes,Cacao,Cacao,Cacao,2015,2015,240.0,240.0,96.0,0.4,Permanente
13,Bolívar,13001,Cartagena De Indias,Otros Permanentes,Cacao,Cacao,Cacao,2016,2016,240.0,240.0,96.0,0.4,Permanente
13,Bolívar,13001,Cartagena De Indias,Otros Permanentes,Cacao,Cacao,Cacao,2017,2017,240.0,240.0,96.0,0.4,Permanente
13,Bolívar,13001,Cartagena De Indias,Otros Permanentes,Cacao,Cacao,Cacao,2018,2018,240.0,240.0,96.0,0.4,Permanente
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2012,2012B,5.0,5.0,10.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2013,2013B,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2014,2014B,5.0,5.0,10.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2015,2015B,5.0,5.0,10.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2016,2016B,6.0,6.0,12.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Cilantro,Cilantro,Cilantro,2017,2017B,6.0,6.0,11.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2007,2007,40.0,40.0,100.0,2.5,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2008,2008,40.0,40.0,100.0,2.5,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2009,2009,39.0,39.0,98.0,2.5,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2010,2010,39.0,39.0,98.0,2.5,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2011,2011,39.0,39.0,98.0,2.5,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2012,2012,37.0,37.0,74.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2013,2013,39.0,37.0,74.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2014,2014,41.0,41.0,82.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2015,2015,35.0,35.0,70.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2016,2016,35.0,35.0,70.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2017,2017,35.0,35.0,70.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Caducifolios,Ciruela,Ciruela,2018,2018,35.0,35.0,70.0,2.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2007,2007,263.0,263.0,1578.0,6.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2008,2008,263.0,263.0,1578.0,6.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2009,2009,253.0,253.0,1518.0,6.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2010,2010,253.0,253.0,2118.0,8.37,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2011,2011,253.0,253.0,2118.0,8.37,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2012,2012,243.0,243.0,1944.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2013,2013,244.0,243.0,1944.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2014,2014,240.0,240.0,1920.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2015,2015,240.0,240.0,1920.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2016,2016,220.0,220.0,1760.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2017,2017,210.0,210.0,1680.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Coco,Coco,Coco,2018,2018,210.0,210.0,1680.0,8.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2012,2012A,4.0,3.0,6.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2012,2012B,5.0,5.0,15.0,3.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2013,2013A,5.0,4.0,29.0,7.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2013,2013B,5.0,5.0,13.0,2.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2014,2014A,4.0,4.0,8.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2014,2014B,5.0,5.0,13.0,2.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2015,2015A,4.0,3.0,6.0,2.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Col,Col,Col,2015,2015B,5.0,5.0,13.0,2.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2012,2012B,3.0,2.0,2.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2013,2013B,4.0,3.0,4.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2014,2014B,40.0,40.0,40.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2015,2015B,12.0,4.0,4.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2016,2016B,13.0,10.0,10.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Leguminosas,Frijol,Frijol,Frijol,2017,2017B,12.0,10.0,10.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2012,2012,15.0,8.0,32.0,4.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2013,2013,12.0,5.0,20.0,4.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2014,2014,9.0,9.0,36.0,4.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2015,2015,9.0,9.0,27.0,3.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2016,2016,9.0,9.0,45.0,5.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2017,2017,9.0,9.0,45.0,5.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guanabana,Guanábana,Guanabana,2018,2018,9.0,9.0,45.0,5.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2007,2007,10.0,10.0,90.0,9.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2008,2008,10.0,10.0,90.0,9.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2009,2009,9.0,9.0,81.0,9.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2010,2010,9.0,9.0,81.0,9.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2011,2011,9.0,9.0,81.0,9.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2012,2012,10.0,10.0,70.0,7.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2013,2013,10.0,10.0,70.0,7.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2014,2014,10.0,10.0,70.0,7.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Guayaba,Guayaba,Guayaba,2015,2015,10.0,10.0,40.0,4.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Hortalizas,Hortalizas Varias,Hortalizas Varias,Hortalizas Varias,2011,2011A,20.0,20.0,136.0,6.8,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,215.0,186.0,239.0,1.28,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,115.0,104.0,125.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,240.0,231.0,300.0,1.3,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,100.0,94.0,113.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,250.0,225.0,293.0,1.3,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,79.0,55.0,66.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,175.0,105.0,126.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,70.0,60.0,69.0,1.15,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,185.0,130.0,146.0,1.12,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,55.0,45.0,50.0,1.11,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011B,140.0,98.0,118.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,50.0,45.0,68.0,1.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,150.0,145.0,189.0,1.3,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,52.0,50.0,80.0,1.6,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,155.0,147.0,221.0,1.5,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,40.0,20.0,26.0,1.28,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,155.0,50.0,64.0,1.28,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,5.0,0.0,0.0,0.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,25.0,6.0,4.0,0.7,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,10.0,2.0,2.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,30.0,20.0,20.0,1.0,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,20.0,18.0,20.0,1.1,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017B,50.0,50.0,60.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Cereales,Maiz,Maíz,Maiz Tradicional,2018,2018A,30.0,30.0,36.0,1.2,Transitorio
13,Bolívar,13001,Cartagena De Indias,Frutales,Mango,Mango,Mango,2007,2007,20.0,20.0,340.0,17.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Mango,Mango,Mango,2008,2008,19.0,19.0,323.0,17.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Mango,Mango,Mango,2009,2009,17.0,17.0,289.0,17.0,Permanente
13,Bolívar,13001,Cartagena De Indias,Frutales,Mango,Mango,Mango,2010,2010,17.0,17.0,119.0,7.0,Permanente
